hour_timestamp,flood_avg_depth_cm,flood_avg_severity,flood_avg_duration
2024-01-30T20:00:00.000Z,20.7,50.489999999999995,120.0
2024-02-08T23:00:00.000Z,14.3,46.01,120.0
2024-02-22T15:00:00.000Z,20.9,41.629999999999995,90.0
2024-03-23T20:00:00.000Z,5.0,75.5,240.0
2024-04-21T08:00:00.000Z,28.2,73.74,180.0
2024-07-26T00:00:00.000Z,9.3,60.51,180.0
2024-07-26T17:00:00.000Z,6.6,13.62,30.0
2023-01-04T07:00:00.000Z,6.4,13.48,30.0
2023-03-15T22:00:00.000Z,16.9,38.83,90.0
2023-11-18T13:00:00.000Z,14.8,28.36,60.0
2023-11-23T15:00:00.000Z,60.7,51.49,30.0
2023-12-09T07:00:00.000Z,16.9,20.83,30.0
2024-02-06T04:00:00.000Z,16.5,29.549999999999997,60.0
2024-06-14T00:00:00.000Z,9.35,29.044999999999998,75.0
2023-01-06T18:00:00.000Z,26.0,27.2,30.0
2023-05-13T04:00:00.000Z,14.0,23.299999999999997,45.0
2023-06-14T21:00:00.000Z,11.7,35.19,90.0
2023-07-27T18:00:00.000Z,15.7,46.989999999999995,120.0
2023-09-10T05:00:00.000Z,5.3,75.71,240.0
2023-09-22T06:00:00.000Z,9.3,15.51,30.0
2023-12-20T01:00:00.000Z,14.1,45.87,120.0
2024-04-25T22:00:00.000Z,11.2,43.839999999999996,120.0
2024-04-27T15:00:00.000Z,31.1,30.77,30.0
2024-05-07T12:00:00.000Z,14.8,37.36,90.0
2024-02-14T15:00:00.000Z,11.2,34.839999999999996,90.0
2024-02-17T05:00:00.000Z,40.0,82.0,180.0
2024-04-26T00:00:00.000Z,30.4,30.279999999999998,30.0
2024-06-04T07:00:00.000Z,10.9,79.63,240.0
2024-08-18T19:00:00.000Z,24.3,35.01,60.0
2024-08-30T09:00:00.000Z,20.4,50.28,120.0
2023-07-18T07:00:00.000Z,24.4,71.08,180.0
2023-08-16T06:00:00.000Z,21.7,33.19,60.0
2023-12-31T02:00:00.000Z,51.0,62.699999999999996,90.0
2024-01-12T06:00:00.000Z,58.9,50.23,30.0
2024-01-29T01:00:00.000Z,16.2,29.339999999999996,60.0
2024-03-23T16:00:00.000Z,14.6,19.22,30.0
2024-04-02T04:00:00.000Z,41.7,47.19,60.0
2024-05-30T05:00:00.000Z,81.9,75.33,60.0
2024-06-07T01:00:00.000Z,9.1,78.37,240.0
2024-06-10T16:00:00.000Z,15.8,38.06,90.0
2024-08-03T01:00:00.000Z,20.1,41.07,90.0
2023-02-01T21:00:00.000Z,10.0,16.0,30.0
2023-09-05T04:00:00.000Z,15.6,19.92,30.0
2023-06-17T15:00:00.000Z,30.9,57.629999999999995,120.0
2023-08-29T03:00:00.000Z,24.0,52.8,120.0
2023-10-26T04:00:00.000Z,23.9,34.73,60.0
2023-11-23T06:00:00.000Z,40.6,46.42,60.0
2024-01-22T02:00:00.000Z,9.7,78.78999999999999,240.0
2024-04-12T19:00:00.000Z,29.6,56.72,120.0
2024-06-04T14:00:00.000Z,5.4,30.78,90.0
2024-07-14T05:00:00.000Z,6.7,58.69,180.0
2023-07-21T16:00:00.000Z,9.7,15.79,30.0
2023-07-27T02:00:00.000Z,5.0,30.5,90.0
2023-07-27T09:00:00.000Z,23.8,43.66,90.0
2023-12-10T20:00:00.000Z,5.0,12.5,30.0
2024-01-13T15:00:00.000Z,16.5,29.549999999999997,60.0
2024-05-15T06:00:00.000Z,28.6,47.019999999999996,90.0
2024-06-24T09:00:00.000Z,28.9,38.23,60.0
2024-08-14T09:00:00.000Z,15.4,37.78,90.0
2023-01-19T09:00:00.000Z,24.3,35.01,60.0
2023-08-23T21:00:00.000Z,11.2,16.84,30.0
2023-08-28T18:00:00.000Z,15.1,28.57,60.0
2024-06-26T09:00:00.000Z,11.7,17.189999999999998,30.0
2024-07-06T11:00:00.000Z,20.0,68.0,180.0
2024-07-25T15:00:00.000Z,20.1,32.07,60.0
2024-08-19T23:00:00.000Z,6.0,22.2,60.0
2023-02-19T17:00:00.000Z,9.7,15.79,30.0
2024-01-13T08:00:00.000Z,25.2,89.64,240.0
2024-01-30T22:00:00.000Z,10.1,16.07,30.0
2024-04-17T01:00:00.000Z,14.8,28.36,60.0
2024-04-19T16:00:00.000Z,13.7,27.589999999999996,60.0
2024-07-07T13:00:00.000Z,13.3,45.31,120.0
2024-08-13T21:00:00.000Z,14.1,27.869999999999997,60.0
2023-01-13T07:00:00.000Z,8.8,42.16,120.0
2023-04-18T01:00:00.000Z,13.6,63.519999999999996,180.0
2023-07-02T04:00:00.000Z,23.1,25.17,30.0
2023-07-19T03:00:00.000Z,39.4,63.58,120.0
2023-03-25T13:00:00.000Z,15.6,19.92,30.0
2023-09-03T18:00:00.000Z,20.2,23.14,30.0
2023-09-15T01:00:00.000Z,19.6,40.72,90.0
2023-11-22T01:00:00.000Z,6.0,22.2,60.0
2024-04-07T14:00:00.000Z,5.0,12.5,30.0
2024-07-05T20:00:00.000Z,31.3,39.91,60.0
2024-08-07T18:00:00.000Z,21.7,24.189999999999998,30.0
2024-08-21T22:00:00.000Z,49.3,43.51,30.0
2023-08-19T05:00:00.000Z,10.6,25.419999999999998,60.0
2023-12-16T08:00:00.000Z,19.7,49.79,120.0
2024-02-02T19:00:00.000Z,20.8,32.56,60.0
2023-01-25T09:00:00.000Z,21.6,42.12,90.0
2023-07-09T15:00:00.000Z,6.1,31.27,90.0
2023-11-11T12:00:00.000Z,28.85,51.695,105.0
2023-12-10T21:00:00.000Z,28.9,74.22999999999999,180.0
2024-04-21T05:00:00.000Z,9.5,60.65,180.0
2023-04-29T23:00:00.000Z,19.6,49.72,120.0
2023-08-07T14:00:00.000Z,5.8,22.06,60.0
2023-08-22T08:00:00.000Z,20.2,68.14,180.0
2023-10-21T10:00:00.000Z,5.8,22.06,60.0
2023-11-05T09:00:00.000Z,9.85,33.894999999999996,90.0
2024-01-23T12:00:00.000Z,5.0,30.5,90.0
2024-01-28T16:00:00.000Z,9.7,42.79,120.0
2024-02-16T13:00:00.000Z,13.8,18.66,30.0
2024-04-06T09:00:00.000Z,13.1,18.17,30.0
2023-02-28T05:00:00.000Z,21.3,32.91,60.0
2023-04-10T13:00:00.000Z,18.3,39.81,90.0
2023-05-03T04:00:00.000Z,10.5,34.35,90.0
2023-07-09T05:00:00.000Z,9.9,42.93,120.0
2023-08-07T16:00:00.000Z,9.7,15.79,30.0
2023-08-12T09:00:00.000Z,13.6,36.519999999999996,90.0
2023-08-26T17:00:00.000Z,5.0,39.5,120.0
2023-10-18T22:00:00.000Z,14.4,28.08,60.0
2024-01-07T13:00:00.000Z,41.6,47.12,60.0
2024-01-11T10:00:00.000Z,5.0,12.5,30.0
2024-08-14T17:00:00.000Z,15.1,46.57,120.0
2023-04-10T15:00:00.000Z,19.5,40.65,90.0
2023-07-05T09:00:00.000Z,13.4,45.379999999999995,120.0
2023-10-01T06:00:00.000Z,31.2,39.84,60.0
2023-04-30T00:00:00.000Z,18.6,31.02,60.0
2023-05-03T11:00:00.000Z,40.8,55.559999999999995,90.0
2023-06-05T11:00:00.000Z,5.8,76.06,240.0
2023-09-07T17:00:00.000Z,9.6,24.72,60.0
2023-10-26T00:00:00.000Z,59.9,113.93,240.0
2024-01-29T00:00:00.000Z,5.0,39.5,120.0
2024-05-15T18:00:00.000Z,26.1,54.269999999999996,120.0
2023-03-21T06:00:00.000Z,13.9,36.730000000000004,90.0
2023-04-30T17:00:00.000Z,25.55,62.885,150.0
2023-05-09T01:00:00.000Z,21.0,23.7,30.0
2024-01-17T19:00:00.000Z,38.7,63.09,120.0
2024-04-10T18:00:00.000Z,24.6,53.22,120.0
2024-06-15T09:00:00.000Z,7.0,31.9,90.0
2023-04-05T14:00:00.000Z,5.8,31.06,90.0
2023-05-01T09:00:00.000Z,8.5,41.95,120.0
2023-05-15T23:00:00.000Z,14.95,23.964999999999996,45.0
2023-06-26T12:00:00.000Z,11.3,34.91,90.0
2024-06-06T00:00:00.000Z,9.4,20.08,45.0
2024-07-08T16:00:00.000Z,24.8,26.36,30.0
2023-01-09T17:00:00.000Z,21.8,33.26,60.0
2023-02-08T15:00:00.000Z,25.0,71.5,180.0
2023-07-01T23:00:00.000Z,11.3,16.91,30.0
2023-07-23T06:00:00.000Z,5.0,57.5,180.0
2024-03-07T12:00:00.000Z,13.6,27.52,60.0
2024-03-21T09:00:00.000Z,23.8,34.66,60.0
2024-05-16T16:00:00.000Z,8.6,60.019999999999996,180.0
2023-05-13T00:00:00.000Z,25.1,35.57,60.0
2023-05-27T11:00:00.000Z,13.8,18.66,30.0
2023-04-27T12:00:00.000Z,9.5,60.65,180.0
2023-08-05T16:00:00.000Z,16.2,47.339999999999996,120.0
2023-11-06T07:00:00.000Z,9.3,24.509999999999998,60.0
2023-11-14T00:00:00.000Z,10.4,79.28,240.0
2024-01-21T10:00:00.000Z,9.7,33.79,90.0
2024-02-02T00:00:00.000Z,5.0,30.5,90.0
2024-04-28T15:00:00.000Z,5.0,12.5,30.0
2024-07-12T20:00:00.000Z,14.3,28.009999999999998,60.0
2023-01-27T01:00:00.000Z,16.4,38.48,90.0
2023-07-26T04:00:00.000Z,5.0,39.5,120.0
2023-08-01T17:00:00.000Z,5.5,39.85,120.0
2023-08-31T04:00:00.000Z,16.0,83.2,240.0
2023-09-25T09:00:00.000Z,5.7,12.99,30.0
2023-10-08T02:00:00.000Z,11.4,34.98,90.0
2024-04-21T12:00:00.000Z,9.8,15.86,30.0
2024-08-29T03:00:00.000Z,11.8,17.259999999999998,30.0
2023-09-03T10:00:00.000Z,10.7,16.49,30.0
2023-08-26T07:00:00.000Z,10.2,25.14,60.0
2023-09-05T20:00:00.000Z,39.9,36.92999999999999,30.0
2024-02-17T18:00:00.000Z,5.9,22.13,60.0
2024-06-18T20:00:00.000Z,11.3,16.91,30.0
2024-06-25T21:00:00.000Z,30.1,39.07,60.0
2024-08-27T05:00:00.000Z,11.6,44.12,120.0
2023-01-07T09:00:00.000Z,21.9,33.33,60.0
2023-01-21T07:00:00.000Z,6.3,22.41,60.0
2023-01-28T21:00:00.000Z,5.0,39.5,120.0
2023-02-27T13:00:00.000Z,41.1,37.769999999999996,30.0
2023-05-15T05:00:00.000Z,5.4,30.78,90.0
2023-06-14T04:00:00.000Z,13.2,18.24,30.0
2023-07-10T08:00:00.000Z,5.0,53.0,165.0
2023-09-18T10:00:00.000Z,20.7,41.489999999999995,90.0
2023-12-09T22:00:00.000Z,10.7,16.49,30.0
2024-06-03T01:00:00.000Z,16.0,65.2,180.0
2024-07-25T13:00:00.000Z,5.0,12.5,30.0
2024-08-21T05:00:00.000Z,15.1,19.57,30.0
2023-06-14T10:00:00.000Z,5.0,30.5,90.0
2023-07-16T07:00:00.000Z,18.900000000000002,46.23,110.0
2023-11-20T19:00:00.000Z,42.0,65.4,120.0
2024-02-12T07:00:00.000Z,26.9,54.83,120.0
2024-02-15T10:00:00.000Z,26.6,54.620000000000005,120.0
2024-06-29T05:00:00.000Z,25.4,26.779999999999998,30.0
2023-03-11T01:00:00.000Z,5.9,13.129999999999999,30.0
2023-05-17T03:00:00.000Z,24.8,26.36,30.0
2023-03-09T21:00:00.000Z,31.1,48.769999999999996,90.0
2023-10-21T12:00:00.000Z,8.1,32.67,90.0
2023-11-23T22:00:00.000Z,7.9,23.53,60.0
2023-12-12T02:00:00.000Z,31.0,30.7,30.0
2023-12-12T06:00:00.000Z,11.7,17.189999999999998,30.0
2024-01-26T08:00:00.000Z,18.0,66.6,180.0
2024-03-08T18:00:00.000Z,9.2,78.44,240.0
2024-06-13T04:00:00.000Z,14.9,37.43,90.0
2024-06-21T09:00:00.000Z,15.4,64.78,180.0
2023-01-21T21:00:00.000Z,21.1,50.769999999999996,120.0
2023-01-30T00:00:00.000Z,5.0,30.5,90.0
2023-02-14T04:00:00.000Z,41.7,83.19,180.0
2023-02-14T13:00:00.000Z,5.0,30.5,90.0
2023-11-28T17:00:00.000Z,28.2,73.74,180.0
2024-04-28T02:00:00.000Z,15.9,83.13,240.0
2024-05-04T14:00:00.000Z,9.2,33.44,90.0
2023-01-24T17:00:00.000Z,20.3,23.21,30.0
2023-03-25T14:00:00.000Z,14.0,63.8,180.0
2023-04-14T09:00:00.000Z,21.4,23.979999999999997,30.0
2023-12-28T05:00:00.000Z,13.5,22.95,45.0
2024-04-20T17:00:00.000Z,11.3,25.91,60.0
2024-06-19T22:00:00.000Z,7.0,58.9,180.0
2024-08-12T22:00:00.000Z,59.2,68.44,90.0
2023-03-26T06:00:00.000Z,24.8,71.36,180.0
2023-03-26T21:00:00.000Z,6.8,31.759999999999998,90.0
2023-06-07T00:00:00.000Z,20.8,41.56,90.0
2023-10-15T06:00:00.000Z,20.0,41.0,90.0
2024-08-02T23:00:00.000Z,25.6,71.92,180.0
2024-08-04T15:00:00.000Z,11.8,62.26,180.0
2024-08-17T11:00:00.000Z,6.1,22.27,60.0
2023-03-14T17:00:00.000Z,14.2,27.939999999999998,60.0
2023-05-18T10:00:00.000Z,15.5,37.85,90.0
2023-08-27T20:00:00.000Z,40.0,37.0,30.0
2023-09-06T14:00:00.000Z,8.9,24.23,60.0
2023-10-05T22:00:00.000Z,30.6,30.419999999999998,30.0
2023-11-06T16:00:00.000Z,6.7,22.689999999999998,60.0
2023-11-20T10:00:00.000Z,21.7,42.19,90.0
2023-12-03T19:00:00.000Z,5.1,21.57,60.0
2023-12-09T12:00:00.000Z,9.45,24.615000000000002,60.0
2023-12-11T06:00:00.000Z,20.2,50.14,120.0
2023-12-16T05:00:00.000Z,25.9,90.13,240.0
2024-01-17T08:00:00.000Z,5.0,57.5,180.0
2024-05-31T02:00:00.000Z,31.7,40.19,60.0
2024-07-02T13:00:00.000Z,10.4,16.28,30.0
2024-08-07T14:00:00.000Z,7.5,18.75,45.0
2023-02-17T01:00:00.000Z,78.6,73.02,60.0
2023-02-22T08:00:00.000Z,9.0,15.3,30.0
2023-06-12T04:00:00.000Z,25.1,35.57,60.0
2023-09-13T22:00:00.000Z,19.8,67.86,180.0
2024-01-14T11:00:00.000Z,5.0,21.5,60.0
2024-01-27T01:00:00.000Z,8.4,77.88,240.0
2024-06-10T00:00:00.000Z,19.3,22.509999999999998,30.0
2024-07-30T15:00:00.000Z,10.8,34.56,90.0
2023-01-10T10:00:00.000Z,16.95,25.365,45.0
2023-06-16T11:00:00.000Z,5.3,57.71,180.0
2023-02-12T01:00:00.000Z,28.8,29.16,30.0
2023-02-17T09:00:00.000Z,8.7,24.09,60.0
2023-04-09T16:00:00.000Z,18.4,39.879999999999995,90.0
2023-04-13T22:00:00.000Z,11.2,25.84,60.0
2023-08-01T08:00:00.000Z,20.4,41.28,90.0
2024-08-01T06:00:00.000Z,9.8,60.86,180.0
2024-08-12T09:00:00.000Z,8.3,59.81,180.0
2023-07-03T16:00:00.000Z,11.4,16.98,30.0
2023-07-28T01:00:00.000Z,5.0,12.5,30.0
2023-09-05T19:00:00.000Z,24.1,43.870000000000005,90.0
2023-11-15T18:00:00.000Z,18.8,22.16,30.0
2023-12-12T05:00:00.000Z,24.4,26.08,30.0
2024-03-14T11:00:00.000Z,51.1,71.77,120.0
2024-04-06T12:00:00.000Z,18.5,21.95,30.0
2024-05-29T04:00:00.000Z,18.5,84.95,240.0
2024-07-02T23:00:00.000Z,6.7,22.689999999999998,60.0
2024-07-18T02:00:00.000Z,25.6,35.92,60.0
2023-08-26T20:00:00.000Z,5.9,76.13,240.0
2023-12-21T18:00:00.000Z,10.8,34.56,90.0
2024-03-24T20:00:00.000Z,10.6,34.42,90.0
2024-04-28T12:00:00.000Z,29.1,38.370000000000005,60.0
2023-03-17T08:00:00.000Z,19.2,22.439999999999998,30.0
2023-06-28T01:00:00.000Z,20.1,23.07,30.0
2024-01-10T19:00:00.000Z,26.5,36.55,60.0
2024-03-18T06:00:00.000Z,5.2,21.64,60.0
2024-04-15T06:00:00.000Z,8.35,68.845,210.0
2024-06-14T13:00:00.000Z,11.4,79.98,240.0
2023-07-18T12:00:00.000Z,5.2,21.64,60.0
2023-08-27T04:00:00.000Z,5.0,12.5,30.0
2024-01-02T00:00:00.000Z,14.0,27.799999999999997,60.0
2024-02-18T12:00:00.000Z,9.4,60.58,180.0
2024-04-21T17:00:00.000Z,9.85,20.395,45.0
2024-05-14T10:00:00.000Z,14.0,45.8,120.0
2024-07-13T11:00:00.000Z,40.5,37.349999999999994,30.0
2023-03-02T17:00:00.000Z,50.7,44.49,30.0
2023-04-05T00:00:00.000Z,24.4,44.08,90.0
2023-09-04T03:00:00.000Z,10.0,43.0,120.0
2023-08-06T05:00:00.000Z,5.3,21.71,60.0
2023-09-17T16:00:00.000Z,10.6,34.42,90.0
2023-10-25T20:00:00.000Z,8.7,24.09,60.0
2024-02-27T07:00:00.000Z,28.2,55.739999999999995,120.0
2024-05-10T11:00:00.000Z,9.3,60.51,180.0
2024-06-25T18:00:00.000Z,6.4,40.48,120.0
2023-01-04T19:00:00.000Z,11.9,26.33,60.0
2023-02-20T12:00:00.000Z,40.0,46.0,60.0
2023-05-14T23:00:00.000Z,15.3,28.71,60.0
2023-06-23T03:00:00.000Z,25.6,26.919999999999998,30.0
2023-04-13T23:00:00.000Z,26.1,36.269999999999996,60.0
2023-08-13T10:00:00.000Z,15.0,19.5,30.0
2023-10-23T08:00:00.000Z,20.7,41.489999999999995,90.0
2023-02-15T05:00:00.000Z,14.0,63.8,180.0
2023-06-28T17:00:00.000Z,12.0,17.4,30.0
2023-07-21T09:00:00.000Z,38.2,44.74,60.0
2024-02-17T03:00:00.000Z,41.1,46.769999999999996,60.0
2024-04-13T17:00:00.000Z,16.4,38.48,90.0
2024-04-19T13:00:00.000Z,8.0,32.6,90.0
2024-05-06T22:00:00.000Z,30.0,30.0,30.0
2024-06-03T17:00:00.000Z,15.0,64.5,180.0
2023-04-15T18:00:00.000Z,9.6,29.22,75.0
2023-02-28T21:00:00.000Z,29.8,29.86,30.0
2023-05-30T09:00:00.000Z,21.4,68.98,180.0
2023-07-30T11:00:00.000Z,21.9,33.33,60.0
2023-09-11T15:00:00.000Z,12.7,26.89,60.0
2023-12-23T07:00:00.000Z,79.0,82.3,90.0
2024-04-13T06:00:00.000Z,5.0,12.5,30.0
2024-06-20T12:00:00.000Z,18.9,31.229999999999997,60.0
2024-07-07T07:00:00.000Z,21.4,32.98,60.0
2023-03-29T23:00:00.000Z,19.3,49.51,120.0
2023-04-19T02:00:00.000Z,23.5,43.45,90.0
2023-06-02T12:00:00.000Z,19.6,31.72,60.0
2023-01-17T14:00:00.000Z,39.8,54.86,90.0
2023-04-19T01:00:00.000Z,6.0,13.2,30.0
2023-10-03T19:00:00.000Z,8.7,33.089999999999996,90.0
2024-05-26T01:00:00.000Z,19.1,22.37,30.0
2024-07-02T06:00:00.000Z,9.5,42.65,120.0
2024-08-08T03:00:00.000Z,30.8,39.56,60.0
2023-07-12T20:00:00.000Z,51.3,62.91,90.0
2023-07-16T22:00:00.000Z,9.3,15.51,30.0
2023-08-02T00:00:00.000Z,5.0,12.5,30.0
2023-09-14T23:00:00.000Z,24.3,44.01,90.0
2023-10-10T02:00:00.000Z,28.6,38.019999999999996,60.0
2024-03-07T14:00:00.000Z,19.8,31.86,60.0
2024-08-27T14:00:00.000Z,24.3,44.01,90.0
2023-03-20T08:00:00.000Z,28.6,29.02,30.0
2023-08-11T18:00:00.000Z,5.0,30.5,90.0
2023-12-07T19:00:00.000Z,16.3,20.41,30.0
2023-12-19T16:00:00.000Z,28.2,37.739999999999995,60.0
2024-04-17T02:00:00.000Z,5.0,30.5,90.0
2023-03-05T11:00:00.000Z,11.2,16.84,30.0
2023-05-26T16:00:00.000Z,15.1,19.57,30.0
2023-08-15T23:00:00.000Z,6.8,76.76,240.0
2023-09-23T21:00:00.000Z,40.0,46.0,60.0
2023-03-21T08:00:00.000Z,13.9,63.730000000000004,180.0
2023-03-25T11:00:00.000Z,10.8,34.56,90.0
2023-04-27T16:00:00.000Z,20.9,32.629999999999995,60.0
2023-04-29T15:00:00.000Z,21.1,23.77,30.0
2023-09-26T16:00:00.000Z,8.6,24.02,60.0
2023-10-06T09:00:00.000Z,6.1,13.27,30.0
2023-10-13T02:00:00.000Z,8.2,23.74,60.0
2023-12-26T15:00:00.000Z,20.6,68.42,180.0
2023-12-29T16:00:00.000Z,18.8,40.16,90.0
2024-01-17T02:00:00.000Z,25.2,35.64,60.0
2024-07-10T09:00:00.000Z,16.2,20.339999999999996,30.0
2024-08-18T14:00:00.000Z,23.3,43.31,90.0
2023-06-14T22:00:00.000Z,18.2,30.74,60.0
2023-09-30T09:00:00.000Z,6.3,13.41,30.0
2023-11-28T16:00:00.000Z,28.9,29.229999999999997,30.0
2023-12-06T18:00:00.000Z,6.4,31.48,90.0
2024-01-02T10:00:00.000Z,14.0,27.799999999999997,60.0
2024-04-07T07:00:00.000Z,5.0,21.5,60.0
2024-08-06T06:00:00.000Z,23.3,34.31,60.0
2023-01-23T12:00:00.000Z,13.3,63.31,180.0
2023-03-11T00:00:00.000Z,30.8,30.56,30.0
2023-07-07T06:00:00.000Z,11.15,25.805,60.0
2023-09-24T12:00:00.000Z,16.2,29.339999999999996,60.0
2023-11-17T11:00:00.000Z,25.2,26.639999999999997,30.0
2024-01-31T19:00:00.000Z,32.0,40.4,60.0
2024-06-30T01:00:00.000Z,30.4,39.28,60.0
2023-02-05T11:00:00.000Z,5.0,21.5,60.0
2023-02-08T17:00:00.000Z,25.5,35.849999999999994,60.0
2023-07-02T01:00:00.000Z,19.6,31.72,60.0
2023-08-31T18:00:00.000Z,11.1,16.77,30.0
2023-10-16T05:00:00.000Z,10.1,43.07,120.0
2023-11-06T15:00:00.000Z,10.7,16.49,30.0
2024-01-07T07:00:00.000Z,17.85,48.495,120.0
2024-07-30T19:00:00.000Z,10.1,25.07,60.0
2023-02-10T09:00:00.000Z,11.8,26.259999999999998,60.0
2023-03-31T18:00:00.000Z,19.6,31.72,60.0
2023-06-13T19:00:00.000Z,61.3,78.91,120.0
2023-07-06T14:00:00.000Z,41.5,38.05,30.0
2023-08-18T14:00:00.000Z,21.6,33.12,60.0
2024-07-03T22:00:00.000Z,10.2,16.14,30.0
2023-02-17T07:00:00.000Z,10.0,16.0,30.0
2023-03-22T12:00:00.000Z,31.0,30.7,30.0
2023-06-24T09:00:00.000Z,21.0,68.7,180.0
2023-06-27T14:00:00.000Z,14.3,28.009999999999998,60.0
2023-07-03T02:00:00.000Z,5.0,57.5,180.0
2023-09-09T12:00:00.000Z,9.9,24.93,60.0
2023-10-06T14:00:00.000Z,15.1,37.57,90.0
2023-10-31T09:00:00.000Z,9.2,24.439999999999998,60.0
2024-07-03T15:00:00.000Z,6.5,31.55,90.0
2024-07-25T10:00:00.000Z,29.5,29.65,30.0
2023-01-08T15:00:00.000Z,5.0,39.5,120.0
2023-05-21T05:00:00.000Z,14.3,46.01,120.0
2023-06-20T11:00:00.000Z,20.2,32.14,60.0
2023-06-24T23:00:00.000Z,25.7,35.989999999999995,60.0
2023-08-07T11:00:00.000Z,20.3,32.21,60.0
2023-11-11T01:00:00.000Z,8.2,14.739999999999998,30.0
2023-12-24T05:00:00.000Z,16.0,65.2,180.0
2024-04-19T17:00:00.000Z,26.4,45.48,90.0
2023-01-31T22:00:00.000Z,5.0,12.5,30.0
2023-03-04T01:00:00.000Z,10.3,16.21,30.0
2023-04-02T09:00:00.000Z,20.5,23.35,30.0
2023-06-16T01:00:00.000Z,8.6,33.019999999999996,90.0
2023-08-27T16:00:00.000Z,14.95,55.464999999999996,150.0
2024-02-04T10:00:00.000Z,8.4,32.88,90.0
2024-03-29T14:00:00.000Z,41.5,83.05,180.0
2024-06-07T12:00:00.000Z,5.0,21.5,60.0
2024-08-28T10:00:00.000Z,8.7,33.089999999999996,90.0
2023-01-25T11:00:00.000Z,25.1,35.57,60.0
2023-03-11T04:00:00.000Z,5.0,39.5,120.0
2023-03-29T08:00:00.000Z,5.7,21.99,60.0
2023-07-08T08:00:00.000Z,15.3,37.71,90.0
2023-09-09T08:00:00.000Z,15.2,19.64,30.0
2023-11-06T04:00:00.000Z,22.8,60.96,150.0
2024-02-28T23:00:00.000Z,20.8,68.56,180.0
2024-04-02T16:00:00.000Z,8.0,14.6,30.0
2023-02-13T23:00:00.000Z,15.4,28.78,60.0
2023-03-19T00:00:00.000Z,9.5,60.65,180.0
2023-05-15T13:00:00.000Z,5.0,39.5,120.0
2023-06-20T10:00:00.000Z,21.4,50.98,120.0
2023-10-24T17:00:00.000Z,16.1,20.27,30.0
2023-12-25T14:00:00.000Z,9.6,24.72,60.0
2024-05-10T03:00:00.000Z,19.6,31.72,60.0
2024-07-04T23:00:00.000Z,5.0,21.5,60.0
2023-02-21T18:00:00.000Z,11.9,44.33,120.0
2023-03-28T13:00:00.000Z,10.8,34.56,90.0
2023-05-07T08:00:00.000Z,14.1,45.87,120.0
2023-07-20T14:00:00.000Z,10.3,16.21,30.0
2023-09-10T13:00:00.000Z,11.4,34.98,90.0
2023-12-31T14:00:00.000Z,6.4,31.48,90.0
2024-01-02T19:00:00.000Z,11.6,62.12,180.0
2024-01-14T07:00:00.000Z,61.6,97.12,180.0
2024-01-25T14:00:00.000Z,20.6,41.42,90.0
2024-02-18T05:00:00.000Z,5.0,39.5,120.0
2024-02-22T16:00:00.000Z,9.2,24.439999999999998,60.0
2024-03-31T04:00:00.000Z,11.4,25.98,60.0
2024-04-23T19:00:00.000Z,6.3,40.41,120.0
2024-07-23T18:00:00.000Z,14.2,36.94,90.0
2023-04-21T13:00:00.000Z,29.8,38.86,60.0
2023-10-01T11:00:00.000Z,10.65,20.955,45.0
2023-12-26T16:00:00.000Z,20.7,68.49,180.0
2024-03-11T09:00:00.000Z,5.0,12.5,30.0
2024-05-16T06:00:00.000Z,10.5,34.35,90.0
2024-05-19T22:00:00.000Z,50.4,107.28,240.0
2024-06-27T15:00:00.000Z,5.0,12.5,30.0
2024-07-23T13:00:00.000Z,31.3,39.91,60.0
2023-04-20T19:00:00.000Z,25.8,36.06,60.0
2023-05-23T18:00:00.000Z,19.6,22.72,30.0
2023-05-27T22:00:00.000Z,9.5,29.15,75.0
2023-05-30T04:00:00.000Z,11.2,25.84,60.0
2023-07-28T20:00:00.000Z,21.7,42.19,90.0
2023-09-18T04:00:00.000Z,10.8,16.56,30.0
2023-11-14T21:00:00.000Z,24.6,48.72,105.0
2023-12-31T01:00:00.000Z,20.9,41.629999999999995,90.0
2024-04-26T20:00:00.000Z,21.6,69.12,180.0
2024-04-27T08:00:00.000Z,13.299999999999999,27.31,60.0
2024-04-30T20:00:00.000Z,38.7,63.09,120.0
2023-08-17T09:00:00.000Z,5.0,12.5,30.0
2023-09-22T02:00:00.000Z,18.4,48.879999999999995,120.0
2024-01-22T18:00:00.000Z,15.9,47.129999999999995,120.0
2024-03-18T12:00:00.000Z,18.8,40.16,90.0
2024-05-23T11:00:00.000Z,5.0,21.5,60.0
2024-07-05T01:00:00.000Z,5.0,57.5,180.0
2023-01-02T15:00:00.000Z,11.1,34.769999999999996,90.0
2023-04-17T21:00:00.000Z,9.0,78.3,240.0
2023-05-28T03:00:00.000Z,10.9,16.63,30.0
2023-06-29T21:00:00.000Z,18.4,84.88,240.0
2023-11-03T16:00:00.000Z,5.0,21.5,60.0
2023-12-21T17:00:00.000Z,16.9,29.83,60.0
2024-03-29T18:00:00.000Z,11.9,17.33,30.0
2024-06-16T23:00:00.000Z,9.3,42.51,120.0
2023-01-30T05:00:00.000Z,19.1,22.37,30.0
2023-07-19T09:00:00.000Z,10.7,25.49,60.0
2023-08-11T22:00:00.000Z,13.8,36.66,90.0
2023-09-03T23:00:00.000Z,11.8,17.259999999999998,30.0
2023-10-09T07:00:00.000Z,5.1,30.57,90.0
