hour_timestamp,street,district,lat,lng,flood_avg_depth_cm,flood_avg_severity,flood_avg_duration,point_report_count,has_flood
2023-02-10T13:00:00.000Z,Tam Binh,Thu Duc,10.862628,106.739109,18.1,48.67,120.0,1,1
2023-06-04T08:00:00.000Z,Tan Ky Tan Quy,Binh Tan,10.789195,106.602744,11.8,44.26,120.0,1,1
2023-07-03T02:00:00.000Z,Nguyen Anh Thu,Quan 12,10.878928,106.643949,5.0,57.5,180.0,1,1
2024-01-14T07:00:00.000Z,Hau Giang,Quan 6,10.748098,106.638265,61.6,97.12,180.0,1,1
2024-03-10T07:00:00.000Z,CMT8,Quan 3,10.779905,106.681054,6.4,13.48,30.0,1,1
2024-04-13T17:00:00.000Z,Quang Trung,Go Vap,10.837449,106.662685,16.4,38.48,90.0,1,1
2024-04-29T13:00:00.000Z,CMT8,Quan 3,10.78092,106.681062,40.6,55.42,90.0,1,1
2023-02-08T15:00:00.000Z,Hoa Binh,Tan Phu,10.80455,106.621992,25.0,71.5,180.0,1,1
2023-03-25T06:00:00.000Z,To Ky,Quan 12,10.867003,106.630931,38.2,35.74,30.0,1,1
2023-04-08T09:00:00.000Z,Nguyen Anh Thu,Quan 12,10.87734,106.643226,28.0,37.599999999999994,60.0,1,1
2023-06-05T14:00:00.000Z,To Ky,Quan 12,10.865328,106.630356,20.2,23.14,30.0,1,1
2023-08-05T21:00:00.000Z,To Ky,Quan 12,10.865999,106.629875,16.1,20.27,30.0,1,1
2024-01-08T18:00:00.000Z,Le Dinh Can,Binh Tan,10.766042,106.59658,28.7,56.09,120.0,1,1
2024-03-09T22:00:00.000Z,No Trang Long,Binh Thanh,10.815628,106.698631,61.6,70.12,90.0,1,1
2024-07-29T17:00:00.000Z,Tran Xuan Soan,Quan 7,10.751764,106.698402,8.3,77.81,240.0,1,1
2023-01-28T11:00:00.000Z,Kinh Duong Vuong,Quan 6,10.74408,106.614002,23.6,43.519999999999996,90.0,1,1
2023-09-17T19:00:00.000Z,Do Xuan Hop,Thu Duc,10.834329,106.784483,18.9,31.229999999999997,60.0,1,1
2023-12-21T17:00:00.000Z,Quang Trung,Go Vap,10.83742,106.665392,16.9,29.83,60.0,1,1
2024-01-28T04:00:00.000Z,Tran Xuan Soan,Quan 7,10.751985,106.698971,38.3,80.81,180.0,1,1
2024-03-22T16:00:00.000Z,Ung Van Khiem,Binh Thanh,10.811263,106.709083,15.3,19.71,30.0,1,1
2024-04-21T08:00:00.000Z,Nguyen Van Khoi,Go Vap,10.829755,106.693804,28.2,73.74,180.0,1,1
2024-08-22T13:00:00.000Z,Le Van Luong,Quan 7,10.736379,106.705919,30.0,30.0,30.0,1,1
2023-02-27T03:00:00.000Z,Phan Huy Ich,Go Vap,10.83066,106.671436,11.4,34.98,90.0,1,1
2023-04-10T20:00:00.000Z,No Trang Long,Binh Thanh,10.815328,106.696621,9.0,24.3,60.0,1,1
2023-04-11T23:00:00.000Z,Hoa Binh,Tan Phu,10.805213,106.621936,41.9,38.33,30.0,1,1
2023-07-20T20:00:00.000Z,Le Van Viet,Thu Duc,10.844387,106.789864,5.0,30.5,90.0,1,1
2023-08-16T06:00:00.000Z,Kha Van Can,Thu Duc,10.853019,106.754398,21.7,33.19,60.0,1,1
2024-01-01T11:00:00.000Z,Vo Van Kiet,Quan 1,10.760648,106.697453,6.9,13.83,30.0,1,1
2024-04-23T13:00:00.000Z,Nguyen Anh Thu,Quan 12,10.8786,106.644486,11.5,26.049999999999997,60.0,1,1
2024-07-27T01:00:00.000Z,Tran Nao,Quan 2,10.785039,106.7357,16.0,38.2,90.0,1,1
2024-04-07T07:00:00.000Z,Nguyen Huu Canh,Binh Thanh,10.786539,106.722125,5.0,21.5,60.0,1,1
2024-06-26T07:00:00.000Z,Nguyen Huu Canh,Binh Thanh,10.78937,106.722557,39.8,99.86,240.0,1,1
2024-08-01T19:00:00.000Z,Tran Xuan Soan,Quan 7,10.752779,106.698434,6.8,31.759999999999998,90.0,1,1
2023-05-01T09:00:00.000Z,Le Thi Rieng,Quan 12,10.86191,106.647602,8.5,41.95,120.0,1,1
2023-06-21T01:00:00.000Z,Le Van Luong,Quan 7,10.738187,106.704777,5.0,12.5,30.0,1,1
2023-07-05T09:00:00.000Z,Ma Lo,Binh Tan,10.762513,106.612141,13.4,45.379999999999995,120.0,1,1
2023-07-30T11:00:00.000Z,Vo Van Kiet,Quan 1,10.764462,106.699327,21.9,33.33,60.0,1,1
2023-09-09T12:00:00.000Z,Kha Van Can,Thu Duc,10.851865,106.753959,9.9,24.93,60.0,1,1
2024-01-17T17:00:00.000Z,Do Xuan Hop,Thu Duc,10.832621,106.781162,23.9,52.73,120.0,1,1
2024-07-18T02:00:00.000Z,Le Dinh Can,Binh Tan,10.767952,106.594509,25.6,35.92,60.0,1,1
2023-11-14T21:00:00.000Z,Kha Van Can,Thu Duc,10.850905,106.756047,23.1,25.17,30.0,1,1
2024-04-03T22:00:00.000Z,Le Dinh Can,Binh Tan,10.76665,106.597627,19.4,31.58,60.0,1,1
2024-05-26T01:00:00.000Z,Tan Ky Tan Quy,Binh Tan,10.789934,106.601759,19.1,22.37,30.0,1,1
2024-05-31T15:00:00.000Z,Lam Van Ben,Quan 7,10.720346,106.682594,20.2,68.14,180.0,1,1
2023-02-08T20:00:00.000Z,Ma Lo,Binh Tan,10.763807,106.614505,8.5,59.95,180.0,1,1
2023-02-28T05:00:00.000Z,Hoa Binh,Tan Phu,10.805154,106.621036,21.3,32.91,60.0,1,1
2023-03-08T21:00:00.000Z,Nguyen Huu Canh,Binh Thanh,10.786681,106.721337,14.4,46.08,120.0,1,1
2023-03-31T17:00:00.000Z,Phan Huy Ich,Go Vap,10.831169,106.673515,14.0,36.8,90.0,1,1
2023-06-12T04:00:00.000Z,Le Thi Rieng,Quan 12,10.86039,106.64739,25.1,35.57,60.0,1,1
2023-06-25T17:00:00.000Z,Hau Giang,Quan 6,10.746223,106.641238,50.3,53.209999999999994,60.0,1,1
2023-09-23T00:00:00.000Z,Huynh Tan Phat,Quan 7,10.726785,106.723211,8.5,23.95,60.0,1,1
2023-12-29T17:00:00.000Z,Do Xuan Hop,Thu Duc,10.833761,106.78418,20.9,41.629999999999995,90.0,1,1
2024-01-09T19:00:00.000Z,Pham Van Dong,Binh Thanh,10.820075,106.703139,23.1,52.17,120.0,1,1
2024-01-22T18:00:00.000Z,Huynh Tan Phat,Quan 7,10.728765,106.720933,15.9,47.129999999999995,120.0,1,1
2024-08-08T06:00:00.000Z,Hau Giang,Quan 6,10.747562,106.637983,10.2,16.14,30.0,1,1
2023-02-10T09:00:00.000Z,Nguyen Van Qua,Quan 12,10.852969,106.663143,11.8,26.259999999999998,60.0,1,1
2023-02-28T11:00:00.000Z,Nguyen Van Qua,Quan 12,10.854428,106.663886,9.5,33.65,90.0,1,1
2023-06-07T09:00:00.000Z,Nguyen Anh Thu,Quan 12,10.877564,106.64355,15.4,46.78,120.0,1,1
2023-09-06T02:00:00.000Z,Kinh Duong Vuong,Quan 6,10.74212,106.614476,15.8,20.060000000000002,30.0,1,1
2023-10-28T10:00:00.000Z,Le Thi Rieng,Quan 12,10.860273,106.646913,49.5,52.65,60.0,1,1
2024-05-12T23:00:00.000Z,Nguyen Van Qua,Quan 12,10.853752,106.661561,25.1,35.57,60.0,1,1
2024-06-05T23:00:00.000Z,Hoa Binh,Tan Phu,10.803274,106.623027,24.1,43.870000000000005,90.0,1,1
2023-05-18T08:00:00.000Z,No Trang Long,Binh Thanh,10.814956,106.69743,15.5,46.85,120.0,1,1
2023-07-26T18:00:00.000Z,Thoai Ngoc Hau,Tan Phu,10.78846,106.628355,26.8,36.76,60.0,1,1
2023-10-31T09:00:00.000Z,Vo Van Ngan,Thu Duc,10.850093,106.77334,9.2,24.439999999999998,60.0,1,1
2023-04-13T05:00:00.000Z,No Trang Long,Binh Thanh,10.816316,106.698647,11.5,26.049999999999997,60.0,1,1
2023-05-31T23:00:00.000Z,Ung Van Khiem,Binh Thanh,10.811203,106.710197,11.7,44.19,120.0,1,1
2023-07-10T15:00:00.000Z,Tran Xuan Soan,Quan 7,10.75053,106.696557,26.9,54.83,120.0,1,1
2023-07-19T09:00:00.000Z,CMT8,Quan 3,10.780813,106.680642,10.7,25.49,60.0,1,1
2023-09-26T15:00:00.000Z,Tam Binh,Thu Duc,10.86379,106.738208,5.0,12.5,30.0,1,1
2024-01-02T10:00:00.000Z,Nguyen Huu Canh,Binh Thanh,10.787744,106.723438,14.0,27.799999999999997,60.0,1,1
2024-05-01T19:00:00.000Z,Nguyen Van Khoi,Go Vap,10.826622,106.693361,8.6,15.02,30.0,1,1
2024-05-02T22:00:00.000Z,Nguyen Thi Thap,Quan 7,10.74293,106.715351,25.6,53.92,120.0,1,1
2024-06-10T00:00:00.000Z,Nguyen Anh Thu,Quan 12,10.877822,106.642616,19.3,22.509999999999998,30.0,1,1
2024-06-15T19:00:00.000Z,Tam Binh,Thu Duc,10.86111,106.73676,11.8,44.26,120.0,1,1
2024-07-23T00:00:00.000Z,To Ky,Quan 12,10.867238,106.630858,13.8,27.66,60.0,1,1
2023-03-25T14:00:00.000Z,Pham Van Dong,Binh Thanh,10.818248,106.704462,14.0,63.8,180.0,1,1
2023-03-29T00:00:00.000Z,Nguyen Van Qua,Quan 12,10.853732,106.664359,18.6,67.02,180.0,1,1
2023-05-29T23:00:00.000Z,Kinh Duong Vuong,Quan 6,10.743243,106.615573,23.7,43.59,90.0,1,1
2023-06-15T15:00:00.000Z,Pham Van Dong,Binh Thanh,10.816546,106.701628,15.6,28.92,60.0,1,1
2023-09-12T22:00:00.000Z,Phan Huy Ich,Go Vap,10.828965,106.671134,9.6,33.72,90.0,1,1
2023-09-13T01:00:00.000Z,Phan Huy Ich,Go Vap,10.827949,106.672291,10.6,16.419999999999998,30.0,1,1
2023-09-14T23:00:00.000Z,Nguyen Huu Canh,Binh Thanh,10.789003,106.722512,24.3,44.01,90.0,1,1
2023-09-25T10:00:00.000Z,Linh Dong,Thu Duc,10.865507,106.764755,9.4,15.58,30.0,1,1
2023-11-29T18:00:00.000Z,Nguyen Van Khoi,Go Vap,10.828196,106.693428,20.9,23.629999999999995,30.0,1,1
2024-01-03T05:00:00.000Z,Kha Van Can,Thu Duc,10.849607,106.75328,10.9,16.63,30.0,1,1
2024-04-06T09:00:00.000Z,Nguyen Van Qua,Quan 12,10.85454,106.662454,13.1,18.17,30.0,1,1
2024-08-25T19:00:00.000Z,Le Van Luong,Quan 7,10.738322,106.703711,5.0,12.5,30.0,1,1
2023-01-03T03:00:00.000Z,No Trang Long,Binh Thanh,10.815172,106.698293,14.2,36.94,90.0,1,1
2023-03-09T21:00:00.000Z,Lam Van Ben,Quan 7,10.719322,106.685387,31.1,48.769999999999996,90.0,1,1
2023-04-05T04:00:00.000Z,Le Thi Rieng,Quan 12,10.862837,106.649122,16.5,29.549999999999997,60.0,1,1
2023-05-16T00:00:00.000Z,Hau Giang,Quan 6,10.748445,106.638216,16.4,29.479999999999997,60.0,1,1
2023-10-21T12:00:00.000Z,No Trang Long,Binh Thanh,10.815223,106.697861,8.1,32.67,90.0,1,1
2023-11-13T16:00:00.000Z,Kha Van Can,Thu Duc,10.850905,106.755871,5.0,30.5,90.0,1,1
2023-11-22T07:00:00.000Z,Huynh Tan Phat,Quan 7,10.726719,106.722499,10.3,16.21,30.0,1,1
2023-12-21T15:00:00.000Z,Le Thi Rieng,Quan 12,10.861208,106.648142,29.8,29.86,30.0,1,1
2024-02-01T20:00:00.000Z,Tran Xuan Soan,Quan 7,10.752777,106.696871,23.7,25.59,30.0,1,1
2023-08-19T15:00:00.000Z,Phan Huy Ich,Go Vap,10.830993,106.674102,25.0,35.5,60.0,1,1
2023-09-17T16:00:00.000Z,Da Nam,Quan 8,10.739699,106.672812,10.6,34.42,90.0,1,1
2023-11-05T09:00:00.000Z,Nguyen Trai,Quan 5,10.754834,106.662571,5.0,21.5,60.0,1,1
2023-11-08T20:00:00.000Z,Ma Lo,Binh Tan,10.763889,106.613705,11.8,17.259999999999998,30.0,1,1
2023-12-01T19:00:00.000Z,Le Thi Rieng,Quan 12,10.859505,106.646953,16.1,47.269999999999996,120.0,1,1
2023-12-06T18:00:00.000Z,Lam Van Ben,Quan 7,10.71753,106.686395,6.4,31.48,90.0,1,1
2024-01-19T09:00:00.000Z,Tam Binh,Thu Duc,10.86347,106.737992,16.6,20.62,30.0,1,1
2024-04-15T08:00:00.000Z,Nguyen Huu Canh,Binh Thanh,10.786821,106.721314,8.5,32.95,90.0,1,1
2024-05-24T22:00:00.000Z,Le Dinh Can,Binh Tan,10.765185,106.596527,29.0,92.3,240.0,1,1
2023-01-08T08:00:00.000Z,Phan Huy Ich,Go Vap,10.830644,106.672483,38.4,44.879999999999995,60.0,1,1
2023-07-08T02:00:00.000Z,No Trang Long,Binh Thanh,10.81571,106.695832,39.2,45.44,60.0,1,1
2023-11-02T18:00:00.000Z,Ta Quang Buu,Quan 8,10.744124,106.664793,14.6,19.22,30.0,1,1
2024-02-17T11:00:00.000Z,An Duong Vuong,Quan 6,10.754657,106.646363,14.0,36.8,90.0,1,1
2024-03-14T03:00:00.000Z,Da Nam,Quan 8,10.742342,106.674984,13.1,45.17,120.0,1,1
2023-01-27T20:00:00.000Z,Hau Giang,Quan 6,10.745393,106.638862,5.0,12.5,30.0,1,1
2023-03-18T14:00:00.000Z,Pham The Hien,Quan 8,10.726352,106.684432,6.4,40.48,120.0,1,1
2023-06-11T12:00:00.000Z,Nguyen Trai,Quan 5,10.756597,106.663036,14.8,37.36,90.0,1,1
2023-06-14T04:00:00.000Z,Linh Dong,Thu Duc,10.864987,106.765049,13.2,18.24,30.0,1,1
2023-10-12T16:00:00.000Z,Ung Van Khiem,Binh Thanh,10.810722,106.710851,29.9,38.92999999999999,60.0,1,1
2023-10-13T09:00:00.000Z,Phan Huy Ich,Go Vap,10.827738,106.672381,5.0,30.5,90.0,1,1
2023-11-03T21:00:00.000Z,Kinh Duong Vuong,Quan 6,10.744489,106.617328,25.6,71.92,180.0,1,1
2024-01-02T00:00:00.000Z,Ma Lo,Binh Tan,10.763041,106.612583,14.0,27.799999999999997,60.0,1,1
2024-03-07T17:00:00.000Z,Pham Van Dong,Binh Thanh,10.819218,106.703582,27.0,54.9,120.0,1,1
2024-05-19T09:00:00.000Z,To Ky,Quan 12,10.865618,106.630552,5.0,39.5,120.0,1,1
2024-05-29T15:00:00.000Z,Tran Nao,Quan 2,10.78414,106.73571,5.0,57.5,180.0,1,1
2024-07-13T11:00:00.000Z,To Ky,Quan 12,10.866536,106.629831,40.5,37.349999999999994,30.0,1,1
2024-08-21T05:00:00.000Z,Ba Thang Hai,Quan 10,10.772876,106.672059,15.1,19.57,30.0,1,1
2023-01-12T06:00:00.000Z,Nguyen Anh Thu,Quan 12,10.876828,106.645537,25.3,26.71,30.0,1,1
2023-01-19T18:00:00.000Z,Hau Giang,Quan 6,10.748272,106.640035,23.0,43.099999999999994,90.0,1,1
2023-03-19T21:00:00.000Z,Tran Nao,Quan 2,10.785182,106.735401,21.5,51.05,120.0,1,1
2023-04-19T22:00:00.000Z,Nguyen Anh Thu,Quan 12,10.876848,106.642694,5.0,21.5,60.0,1,1
2023-04-23T18:00:00.000Z,Le Van Viet,Thu Duc,10.845003,106.78867,15.3,19.71,30.0,1,1
2023-06-14T22:00:00.000Z,Nguyen Van Qua,Quan 12,10.854588,106.661619,18.2,30.74,60.0,1,1
2023-07-03T16:00:00.000Z,Pham Van Dong,Binh Thanh,10.81799,106.703105,11.4,16.98,30.0,1,1
2024-01-13T08:00:00.000Z,Da Nam,Quan 8,10.742805,106.675487,25.2,89.64,240.0,1,1
2024-02-28T03:00:00.000Z,Tam Binh,Thu Duc,10.863968,106.737195,5.0,39.5,120.0,1,1
2024-04-28T02:00:00.000Z,Le Van Luong,Quan 7,10.735654,106.70677,15.9,83.13,240.0,1,1
2023-01-09T17:00:00.000Z,To Ky,Quan 12,10.866411,106.632768,21.8,33.26,60.0,1,1
2023-03-25T07:00:00.000Z,Le Thi Rieng,Quan 12,10.860557,106.648878,8.5,77.95,240.0,1,1
2023-04-03T05:00:00.000Z,Vo Van Ngan,Thu Duc,10.852136,106.773259,14.0,36.8,90.0,1,1
2023-06-26T12:00:00.000Z,Ma Lo,Binh Tan,10.761647,106.612691,11.3,34.91,90.0,1,1
2023-07-14T12:00:00.000Z,An Duong Vuong,Quan 6,10.754522,106.646045,6.8,22.759999999999998,60.0,1,1
2023-09-30T16:00:00.000Z,Nguyen Thi Thap,Quan 7,10.740968,106.716782,26.8,54.76,120.0,1,1
2023-10-17T06:00:00.000Z,Tran Xuan Soan,Quan 7,10.750825,106.698317,5.7,21.99,60.0,1,1
2023-10-17T11:00:00.000Z,Nguyen Trai,Quan 5,10.757812,106.662938,10.6,16.419999999999998,30.0,1,1
2024-01-30T16:00:00.000Z,Le Van Viet,Thu Duc,10.84395,106.790227,5.6,21.919999999999998,60.0,1,1
2024-08-23T05:00:00.000Z,Tran Xuan Soan,Quan 7,10.753479,106.698722,39.2,45.44,60.0,1,1
2023-01-01T19:00:00.000Z,Nguyen Trai,Quan 5,10.756476,106.664718,21.3,50.91,120.0,1,1
2023-02-26T18:00:00.000Z,Linh Dong,Thu Duc,10.86602,106.766701,15.9,38.129999999999995,90.0,1,1
2023-08-31T04:00:00.000Z,Le Van Viet,Thu Duc,10.846053,106.788892,16.0,83.2,240.0,1,1
2023-09-17T03:00:00.000Z,To Ky,Quan 12,10.866386,106.632868,11.6,17.119999999999997,30.0,1,1
2024-01-11T09:00:00.000Z,Da Nam,Quan 8,10.742004,106.671982,31.1,57.769999999999996,120.0,1,1
2023-10-25T20:00:00.000Z,Tran Xuan Soan,Quan 7,10.75246,106.699197,8.7,24.09,60.0,1,1
2023-11-10T04:00:00.000Z,Nguyen Van Khoi,Go Vap,10.826881,106.691502,14.9,82.43,240.0,1,1
2024-03-18T13:00:00.000Z,Kinh Duong Vuong,Quan 6,10.742607,106.615205,11.7,35.19,90.0,1,1
2024-05-01T03:00:00.000Z,Le Dinh Can,Binh Tan,10.765687,106.594743,26.5,27.549999999999997,30.0,1,1
2024-05-16T16:00:00.000Z,Le Van Viet,Thu Duc,10.843462,106.787585,8.6,60.019999999999996,180.0,1,1
2024-05-26T07:00:00.000Z,Da Nam,Quan 8,10.741999,106.673782,23.2,34.239999999999995,60.0,1,1
2024-05-29T19:00:00.000Z,Do Xuan Hop,Thu Duc,10.834591,106.78126,9.3,33.51,90.0,1,1
2024-06-28T15:00:00.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.807535,106.71041,5.1,12.57,30.0,1,1
2024-07-02T13:00:00.000Z,Ta Quang Buu,Quan 8,10.743464,106.665793,10.4,16.28,30.0,1,1
2024-07-14T05:00:00.000Z,Ba Thang Hai,Quan 10,10.774165,106.66926,6.7,58.69,180.0,1,1
2023-07-18T07:00:00.000Z,CMT8,Quan 3,10.780288,106.680283,24.4,71.08,180.0,1,1
2023-12-01T22:00:00.000Z,Quang Trung,Go Vap,10.836339,106.66566,18.3,84.81,240.0,1,1
2023-12-08T08:00:00.000Z,Kha Van Can,Thu Duc,10.850568,106.756451,40.6,55.42,90.0,1,1
2024-08-07T14:00:00.000Z,Xo Viet Nghe Tinh,Binh Thanh,10.807383,106.710958,10.0,16.0,30.0,1,1
2023-04-29T15:00:00.000Z,To Ky,Quan 12,10.866627,106.63239,21.1,23.77,30.0,1,1
2023-09-11T15:00:00.000Z,Ta Quang Buu,Quan 8,10.745663,106.664861,5.0,12.5,30.0,1,1
2023-09-24T23:00:00.000Z,No Trang Long,Binh Thanh,10.814558,106.697126,8.5,14.95,30.0,1,1
2023-11-09T00:00:00.000Z,Hau Giang,Quan 6,10.744762,106.63932,13.1,81.17,240.0,1,1
2024-01-21T10:00:00.000Z,Le Thi Rieng,Quan 12,10.860293,106.650318,9.7,33.79,90.0,1,1
2024-06-07T12:00:00.000Z,Le Van Luong,Quan 7,10.737597,106.703963,5.0,21.5,60.0,1,1
2024-07-27T23:00:00.000Z,Tan Ky Tan Quy,Binh Tan,10.789974,106.603261,13.2,36.239999999999995,90.0,1,1
2024-08-14T23:00:00.000Z,Nguyen Trai,Quan 5,10.755431,106.664484,13.6,45.519999999999996,120.0,1,1
2023-05-08T11:00:00.000Z,Da Nam,Quan 8,10.741023,106.673404,13.9,63.730000000000004,180.0,1,1
2023-05-31T21:00:00.000Z,Da Nam,Quan 8,10.742268,106.671677,9.3,24.509999999999998,60.0,1,1
2023-06-10T17:00:00.000Z,Thoai Ngoc Hau,Tan Phu,10.786298,106.629796,5.0,57.5,180.0,1,1
2023-06-12T07:00:00.000Z,Ma Lo,Binh Tan,10.764124,106.613836,20.1,68.07,180.0,1,1
2023-07-27T09:00:00.000Z,Nguyen Anh Thu,Quan 12,10.878484,106.645458,23.8,43.66,90.0,1,1
2023-08-15T23:00:00.000Z,Nguyen Trai,Quan 5,10.755119,106.662792,6.8,76.76,240.0,1,1
2023-08-21T22:00:00.000Z,Pham Van Dong,Binh Thanh,10.820436,106.700888,11.6,17.119999999999997,30.0,1,1
2023-08-27T05:00:00.000Z,Nguyen Van Khoi,Go Vap,10.829155,106.691833,18.8,67.16,180.0,1,1
2023-11-05T19:00:00.000Z,Ung Van Khiem,Binh Thanh,10.811751,106.712283,21.5,69.05,180.0,1,1
2023-12-29T00:00:00.000Z,Vo Van Kiet,Quan 1,10.761416,106.69734,15.4,28.78,60.0,1,1
2024-02-15T10:00:00.000Z,To Ky,Quan 12,10.867112,106.633321,26.6,54.620000000000005,120.0,1,1
2024-02-22T15:00:00.000Z,Thoai Ngoc Hau,Tan Phu,10.787897,106.627234,20.9,41.629999999999995,90.0,1,1
2024-05-12T23:00:00.000Z,Pham The Hien,Quan 8,10.728729,106.684306,11.8,80.26,240.0,1,1
2024-05-15T06:00:00.000Z,Ta Quang Buu,Quan 8,10.745427,106.664834,28.6,47.019999999999996,90.0,1,1
2024-06-13T08:00:00.000Z,Lam Van Ben,Quan 7,10.719827,106.683526,10.3,16.21,30.0,1,1
2023-01-06T22:00:00.000Z,Quang Trung,Go Vap,10.838361,106.665898,8.1,14.669999999999998,30.0,1,1
2023-03-21T03:00:00.000Z,Le Thi Rieng,Quan 12,10.861228,106.647073,19.1,31.37,60.0,1,1
2023-04-06T13:00:00.000Z,Nguyen Trai,Quan 5,10.758174,106.665433,5.6,30.919999999999998,90.0,1,1
2023-05-10T11:00:00.000Z,Le Dinh Can,Binh Tan,10.76772,106.595411,19.6,31.72,60.0,1,1
2023-06-22T02:00:00.000Z,Vo Van Ngan,Thu Duc,10.849326,106.773305,9.1,24.369999999999997,60.0,1,1
2023-08-13T10:00:00.000Z,Tam Binh,Thu Duc,10.863823,106.738654,15.0,19.5,30.0,1,1
2023-09-17T02:00:00.000Z,Tran Nao,Quan 2,10.783026,106.734656,13.7,18.589999999999996,30.0,1,1
2023-12-12T02:00:00.000Z,Kha Van Can,Thu Duc,10.851514,106.753771,31.0,30.7,30.0,1,1
2023-12-17T19:00:00.000Z,Da Nam,Quan 8,10.741302,106.674162,12.0,26.4,60.0,1,1
2024-01-01T11:00:00.000Z,Lam Van Ben,Quan 7,10.719134,106.685818,51.5,54.05,60.0,1,1
2024-01-11T10:00:00.000Z,Nguyen Huu Canh,Binh Thanh,10.786877,106.720793,5.0,12.5,30.0,1,1
2024-04-12T19:00:00.000Z,Do Xuan Hop,Thu Duc,10.831627,106.784175,29.6,56.72,120.0,1,1
2024-06-16T23:00:00.000Z,Le Thi Rieng,Quan 12,10.859981,106.64826,9.3,42.51,120.0,1,1
2024-08-10T19:00:00.000Z,Nguyen Huu Canh,Binh Thanh,10.787024,106.723498,25.0,35.5,60.0,1,1
2024-08-23T18:00:00.000Z,Lam Van Ben,Quan 7,10.718553,106.686277,8.8,78.16,240.0,1,1
2023-05-14T23:00:00.000Z,Ma Lo,Binh Tan,10.764346,106.612387,15.3,28.71,60.0,1,1
2023-10-25T00:00:00.000Z,Vo Van Ngan,Thu Duc,10.852053,106.772877,25.3,26.71,30.0,1,1
2024-02-06T13:00:00.000Z,Ma Lo,Binh Tan,10.762996,106.612974,16.4,20.479999999999997,30.0,1,1
2023-01-24T17:00:00.000Z,Nguyen Van Khoi,Go Vap,10.828363,106.691522,20.3,23.21,30.0,1,1
2023-07-08T20:00:00.000Z,Ung Van Khiem,Binh Thanh,10.813352,106.710679,21.1,86.77,240.0,1,1
2023-08-28T08:00:00.000Z,Tan Ky Tan Quy,Binh Tan,10.787719,106.603339,26.6,45.620000000000005,90.0,1,1
2023-10-17T23:00:00.000Z,Ta Quang Buu,Quan 8,10.743801,106.665541,15.9,38.129999999999995,90.0,1,1
2023-11-18T21:00:00.000Z,Nguyen Huu Canh,Binh Thanh,10.78774,106.721163,5.0,21.5,60.0,1,1
2023-12-23T17:00:00.000Z,Pham The Hien,Quan 8,10.725861,106.683772,21.8,24.259999999999998,30.0,1,1
2024-06-16T14:00:00.000Z,Vo Van Kiet,Quan 1,10.763648,106.699135,15.2,19.64,30.0,1,1
2024-06-26T09:00:00.000Z,Tran Xuan Soan,Quan 7,10.749876,106.699123,11.7,17.189999999999998,30.0,1,1
2023-02-08T07:00:00.000Z,Tran Xuan Soan,Quan 7,10.751917,106.698507,8.5,14.95,30.0,1,1
2023-02-17T18:00:00.000Z,Huynh Tan Phat,Quan 7,10.726725,106.721499,23.2,52.239999999999995,120.0,1,1
2023-04-06T06:00:00.000Z,Phan Huy Ich,Go Vap,10.831193,106.672657,14.5,28.15,60.0,1,1
2023-08-01T08:00:00.000Z,Hau Giang,Quan 6,10.748395,106.640485,20.4,41.28,90.0,1,1
2023-08-10T03:00:00.000Z,Pham Van Dong,Binh Thanh,10.81994,106.702806,20.4,32.28,60.0,1,1
2023-09-17T05:00:00.000Z,Kinh Duong Vuong,Quan 6,10.745485,106.614423,18.0,39.6,90.0,1,1
2023-10-02T12:00:00.000Z,To Ky,Quan 12,10.864993,106.632387,6.6,40.62,120.0,1,1
2023-10-09T13:00:00.000Z,Nguyen Trai,Quan 5,10.755811,106.66451,9.7,60.79,180.0,1,1
2023-10-21T11:00:00.000Z,Ma Lo,Binh Tan,10.764853,106.611799,11.5,17.049999999999997,30.0,1,1
2023-12-07T05:00:00.000Z,Lam Van Ben,Quan 7,10.717152,106.683575,5.0,12.5,30.0,1,1
2023-12-10T14:00:00.000Z,Linh Dong,Thu Duc,10.865848,106.764181,8.0,41.6,120.0,1,1
2024-03-14T21:00:00.000Z,Binh Long,Tan Phu,10.799145,106.615109,15.2,37.64,90.0,1,1
2024-07-30T09:00:00.000Z,Lam Van Ben,Quan 7,10.720128,106.684177,11.0,25.7,60.0,1,1
2024-08-29T15:00:00.000Z,Huynh Tan Phat,Quan 7,10.729887,106.720786,21.8,24.259999999999998,30.0,1,1
2023-02-17T09:00:00.000Z,Tran Nao,Quan 2,10.783729,106.73478,8.7,24.09,60.0,1,1
2023-03-28T13:00:00.000Z,Nguyen Van Khoi,Go Vap,10.829894,106.691849,10.8,34.56,90.0,1,1
2023-04-05T15:00:00.000Z,Binh Long,Tan Phu,10.797718,106.615965,23.8,34.66,60.0,1,1
2023-06-16T11:00:00.000Z,Ta Quang Buu,Quan 8,10.74363,106.664671,5.3,57.71,180.0,1,1
2023-08-17T09:00:00.000Z,Huynh Tan Phat,Quan 7,10.727888,106.722323,5.0,12.5,30.0,1,1
2024-01-07T18:00:00.000Z,Hau Giang,Quan 6,10.744644,106.639174,19.6,31.72,60.0,1,1
2024-04-20T01:00:00.000Z,Nguyen Huu Canh,Binh Thanh,10.788472,106.720701,5.7,30.99,90.0,1,1
